Kingdom	Phylum	Class	Order	Family	Genus	dataset1_N	dataset1_CaseAvgRA	dataset1_ContAvgRA	dataset1_Ratio	dataset2_N	dataset2_CaseAvgRA	dataset2_ContAvgRA	dataset2_Ratio
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	42	0.00322319984461052	0.00140047318824276	2.30150771301436	112	0.000609039572194092	0.000309919377202672	1.96515486605347
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA	2	4.04071015480971e-06	1.19350257199804e-06	3.38558981741041	NA	NA	NA	NA
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	NA	NA	NA	NA	3	2.52651764455404e-07	0	Inf
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	4	7.06448102112719e-05	1.4927312767594e-05	4.73258725874867	6	1.78241554661275e-05	1.13067525548616e-06	15.7641686944529
Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA	1	1.07845833400737e-05	0	Inf	1	1.13708551953592e-07	0	Inf
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	vadinBE97	NA	21	0.000127485142351254	0.000144368742956695	0.883052243445069	23	2.34970257026772e-05	1.23274866357898e-05	1.90606783011709
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	51	0.000334799544053128	7.23732416558524e-05	4.62601282453478	76	0.000225736803962557	1.97544799001265e-05	11.4271195750951
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	NA	6	3.71481378251046e-05	4.87634970393591e-06	7.61802169256251	11	3.94327673967239e-05	1.1854961246674e-05	3.32626708567159
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	NA	NA	8	2.91097245972123e-05	8.99506227749421e-06	3.23618933356862	14	2.93356208929454e-05	7.18715219979927e-06	4.08167520005556
Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaeraceae	Z20	1	1.96083333455885e-05	0	Inf	NA	NA	NA	NA
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus_Saccharimonas	NA	NA	NA	NA	16	2.47329739985018e-05	9.72679803698607e-07	25.4276627359331
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA	2	5.58924238518124e-06	5.28295507375005e-06	1.05797651260619	355	0.000349558746157486	0.000243108407231365	1.43787189484077
Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	1	1.04798294722148e-06	0	Inf	154	4.85026708322151e-05	3.42732624026252e-05	1.41517519582554
Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	NA	NA	NA	NA	1	2.59879899622948e-08	0	Inf
Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	1	2.61318155974834e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA	NA	NA	NA	6	4.41074488078071e-06	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA	NA	NA	NA	NA	1	7.32437880518166e-06	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	NA	NA	NA	NA	1	6.53602033486647e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	Caedibacteraceae	Candidatus_Nucleicultrix	NA	NA	NA	NA	1	8.47368892754648e-08	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	13	0.002396250639045	0.000113918765848371	21.0347313824878	18	0.00139002495745646	2.31523746593903e-05	60.0381160855431
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	1	4.31907900868499e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA	NA	NA	NA	4	1.74936161746919e-05	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	1	1.41299597882022e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA	NA	NA	NA	1	1.12982519033953e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Odyssella	1	0.000120928643575295	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA	NA	NA	NA	1	2.06400642153678e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA	NA	NA	NA	25	8.3197831775607e-05	2.44070347956112e-06	34.0876441863258
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	2	3.47130710235384e-06	0	Inf	24	1.47526334060121e-05	2.60749451440257e-07	56.5778118593366
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola	NA	NA	NA	NA	3	1.50700217607895e-06	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	NA	NA	NA	NA	1	3.09600963230517e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA	NA	NA	NA	2	9.23082403840539e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	3	2.47544763502855e-05	0	Inf	10	5.54091958393679e-05	8.88640333972561e-05	0.623527806707441
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aminobacter	NA	NA	NA	NA	1	2.75200856204904e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	NA	NA	NA	NA	4	6.69113058535805e-06	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	3	4.76487429963793e-06	1.31336708195661e-05	0.362798364988665	14	7.17975971978227e-05	4.36381404588828e-05	1.64529460794675
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	NA	NA	NA	NA	1	4.23684446377324e-07	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	1	0	8.30675172780436e-07	0	14	9.69270608822224e-06	3.25529973885905e-07	29.7751570232344
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	1	5.63981710878804e-06	0	Inf	1	1.13500175151407e-05	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	1	2.28032123019306e-05	0	Inf	6	0.000150336128515123	4.34573125532109e-06	34.5939773268411
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Paenochrobactrum	1	0	9.64841187140597e-06	0	NA	NA	NA	NA
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Phyllobacterium	NA	NA	NA	NA	1	0	1.04216430011997e-07	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudochrobactrum	4	1.55191890478889e-05	6.22278395676405e-05	0.249393023375331	1	7.54729341605066e-08	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	2	3.91353472609788e-06	0	Inf	9	8.3163834389701e-05	1.85688651417011e-06	44.7867081564051
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	7	0.000193536971144254	1.7085192873522e-05	11.3277603932813	20	0.000152764934671259	1.10320465403087e-06	138.473794606549
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	2	0	2.88811838475353e-05	0	10	1.66303209230731e-06	8.89729663492791e-07	1.86914313475711
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	NA	NA	NA	NA	1	3.66808671753154e-08	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	1	1.89444350248504e-06	0	Inf	1	1.27375139111411e-06	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	1	1.26296233499002e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Haematobacter	NA	NA	NA	NA	4	1.12408956190278e-06	1.2480650830995e-07	9.00665820336204
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	3	1.97460673407607e-05	0	Inf	17	2.9210698376581e-05	0.000190698727574468	0.15317720651898
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	3	7.94173133919104e-06	0	Inf	5	1.54757950912478e-05	1.21226643257053e-06	12.766001495589
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	104	0.00387072240281052	0.00479374047302745	0.807453474919972	124	0.00105072545833351	0.000971851302470289	1.08115866662187
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	1	4.81455884076978e-07	0	Inf	30	3.24986089786343e-06	2.56458062991656e-06	1.2672094844486
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	1	6.02658646343599e-05	0	Inf	2	5.47448717185465e-05	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	NA	NA	NA	NA	4	2.6332652458242e-05	0	Inf
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	3	1.50031165564847e-05	3.61299297909628e-05	0.415254517329215	4	2.07774826137747e-05	2.05486252805298e-08	1011.13735493837
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	8	0.00015347796660556	5.91922346394067e-05	2.59287333111401	5	0.000110053919257421	1.2469769123056e-07	882.565813138726
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	5	2.57615479151342e-05	0	Inf	13	0.000151341004080272	3.96023952862645e-06	38.2151137541832
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	4	8.02225180803149e-05	1.57428314136046e-05	5.09581256209022	13	0.000332445513508558	4.9595951147111e-07	670.307768717777
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	2	6.10901184871985e-06	0	Inf	14	0.000916893797647347	5.30152511316127e-06	172.9490624068
Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	4	4.60049961389524e-06	4.09114984178001e-06	1.12450039519785	2	1.64831855410251e-07	0	Inf
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	2	2.36907367899157e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	1	3.18247926955736e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	NA	NA	NA	NA	1	4.54485100989884e-08	0	Inf
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	228	0.00425389551603626	0.00289788234689386	1.4679324440469	336	0.00180511034842263	0.00166483992271033	1.08425460237879
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	119	0.00150518916390735	0.0012928926531631	1.16420273579934	247	0.00150828009951188	0.000834265614328745	1.80791353929342
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella	6	4.16677576941606e-05	2.00038864693712e-05	2.08298311220471	3	1.96527879997432e-06	4.66809473020653e-07	4.21002338975108
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	41	0.000130687803212707	7.36535472965175e-05	1.77435857483657	113	0.000124871223572709	0.000121840644494372	1.02487330144151
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	NA	1	1.8250639684921e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	1	0	1.6927806291727e-06	0	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	2	0.000424121366805715	0.000154138790502427	2.75155504609359	1	0	3.58461116186465e-07	0
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	1	3.82407715458067e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum	NA	NA	NA	NA	1	8.61735741220619e-08	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	NA	NA	NA	NA	1	1.10027773072944e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	3	0.000746506524969518	5.77017397074522e-05	12.9373313309842	1	0.000214415328508077	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	NA	4	0.000427479327678309	0.000743969280427717	0.574592713603102	6	2.32313682745315e-05	3.15112017744381e-06	7.37241582876626
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	9	0.000308960442234956	0.000123626564436203	2.49914283102474	12	0.000335358974557698	1.22481853246023e-06	273.80298849992
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Acidovorax	7	0.000216312011177938	0.000465743546010363	0.464444463119035	4	1.82781268189184e-07	2.57041155593335e-07	0.711097286219654
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Alcaligenes	3	0	0.00101005899249773	0	2	9.48808159532615e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium	4	2.78709496966206e-05	2.56537766305935e-05	1.08642677052793	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Bordetella	1	2.33649565935505e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Comamonas	2	0.000210589499276177	1.45237158224171e-05	14.4996984140337	6	0.000577711902212476	0.000166957677135184	3.46022963499133
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	3	1.86295483266008e-05	4.46478979181352e-05	0.41725476887533	1	0	6.64647474516443e-06	0
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Delftia	14	0.00240084494778557	0.000549263743797947	4.37102389315678	84	0.00219638125836676	9.9746981051739e-06	220.195261571625
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herbaspirillum	NA	NA	NA	NA	13	5.75502926584132e-06	1.32371536687034e-06	4.3476334942367
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herminiimonas	1	6.51356682919567e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga	NA	NA	NA	NA	1	5.16001605384195e-07	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Kerstersia	NA	NA	NA	NA	1	0	6.8998509632192e-07	0
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	NA	NA	NA	NA	11	6.60157440900337e-07	2.85802142882331e-07	2.30984076691172
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	2	5.26369428463595e-05	7.54777874077024e-05	0.697383225637427	2	1.35142565543958e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Oligella	2	0.000347003267369968	0	Inf	11	9.85436067499824e-05	0.00023319803188942	0.422574778833085
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ottowia	3	0.000144518393432634	0.000146029190051071	0.989654146421629	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Oxalobacter	32	8.2795862998835e-05	9.61119655002797e-05	0.861452188266757	48	2.99932692199241e-05	3.06650390513581e-05	0.978093299333195
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Paenalcaligenes	1	0	1.49739666893415e-05	0	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parapusillimonas	1	6.38109154952046e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	174	0.0039098262241994	0.00471767447165461	0.828761341565842	347	0.0044188482815625	0.00326955854105251	1.35151220755938
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pelomonas	1	0	7.89141414141414e-06	0	1	3.06250040142149e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pigmentiphaga	NA	NA	NA	NA	2	1.10127773814755e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pseudorhodoferax	NA	NA	NA	NA	2	1.00111139035664e-05	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pusillimonas	NA	NA	NA	NA	1	1.05694744769211e-07	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	1	6.44550526718634e-06	0	Inf	7	5.01552438140345e-07	8.35791901875549e-07	0.600092483565397
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Simplicispira	1	1.61977587815977e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	141	0.00327301903085492	0.00397134330135373	0.824159178013956	182	0.00150185439064369	0.0009012868876503	1.66634443618624
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Tepidimonas	NA	NA	NA	NA	2	1.37745088425304e-07	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax	3	0.000430787392598026	0	Inf	2	2.36630757350558e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Verticia	1	1.32141417745271e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Xylophilus	2	9.78795809617269e-06	3.05092729884321e-06	3.20819119481604	6	0.000128823358640028	4.75425810372802e-08	2709.64166920202
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	30	0.00154171380011343	0.00413273459420676	0.373049312741881	137	0.000139602934729365	0.000248388257488648	0.562035162776344
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylobacillus	1	0	1.97336743312258e-05	0	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylophilus	1	6.72034672853521e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Eikenella	NA	NA	NA	NA	3	8.93738495750692e-07	8.31535858269906e-07	1.07480451607969
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Neisseria	2	1.55246236055007e-05	3.73803827751196e-06	4.15314730694354	11	7.48716307544848e-06	1.60281655967217e-07	46.712538813424
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	NA	NA	NA	NA	NA	2	1.01002627100216e-07	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Dechloromonas	1	5.91502125562888e-07	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Methyloversatilis	1	1.54577564521357e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Zoogloea	NA	NA	NA	NA	1	7.62133111501789e-08	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	NA	5	8.65825976609263e-05	0.000114773629883471	0.754377096453544	1	8.08911835620487e-08	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	6	6.25636564758785e-06	7.98573342035319e-06	0.783442837152852	4	5.22104757197419e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	NA	NA	NA	NA	3	8.37442650461772e-08	1.82592737480431e-07	0.458639627193017
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Ignatzschineria	NA	NA	NA	NA	11	6.31309799341898e-05	1.75306655383244e-05	3.60117417083663
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	NA	NA	NA	NA	3	3.10587345691219e-07	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	ATCC-39006	NA	NA	NA	NA	1	8.76872923838939e-08	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	NA	NA	NA	NA	1	0	6.7532505646051e-06	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cosenzaea	5	1.25517976229218e-05	3.44862072414138e-06	3.63965730851626	2	1.18043093401893e-07	7.94094478184637e-08	1.4865119534863
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella	NA	NA	NA	NA	3	0	0.000143678716123223	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella	282	0.113126124027141	0.135146285149104	0.837064251542923	503	0.161040699608693	0.18866414456624	0.853584023498178
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Hafnia-Obesumbacterium	2	0	0.00011085307514013	0	16	4.2019487213517e-05	7.88588219185459e-06	5.32844470551683
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	29	0.00472091607690931	0.00414404391736374	1.13920512693614	91	0.00177403157521201	0.00803894698025225	0.22067959641604
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kosakonia	NA	NA	NA	NA	3	0.000666628856669617	5.94178101965528e-06	112.193440731731
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Morganella	14	0.00177844503846678	0.000577404441911046	3.08006816258744	43	0.00180672577177339	0.000502442679443025	3.59588435794549
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Plesiomonas	NA	NA	NA	NA	1	3.32122986097723e-05	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pluralibacter	NA	NA	NA	NA	1	0.000131410512554307	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Proteus	23	0.00434240388326153	0.00407379959123516	1.06593458662136	123	0.00756629144925538	0.01312604726532	0.576433353950059
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Providencia	7	0.000271870665713071	0.000698652324843484	0.389135849185039	14	0.000462068909592409	8.56453439647492e-05	5.39514336917827
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pseudocitrobacter	1	0	1.50979859286771e-05	0	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	NA	NA	NA	NA	5	8.14708282254643e-05	2.38567879147886e-05	3.41499570338055
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shimwellia	NA	NA	NA	NA	6	1.40874514678039e-05	8.51163865256707e-06	1.6550810064705
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yersinia	2	0.000100757831030769	8.90702218135846e-05	1.13121791974029	2	4.16179842507972e-05	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	173	0.0368162462340259	0.0334934336569193	1.09920788089818	410	0.0565959923265857	0.0617666747973943	0.916286857147978
Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	NA	NA	NA	NA	1	1.49321381830927e-05	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	JTB23	NA	NA	1	8.21285633063765e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	NA	NA	NA	NA	1	5.71893717098418e-08	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	NA	NA	NA	NA	3	3.23524769663963e-06	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	NA	NA	NA	NA	1	0	1.14997516053653e-07	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	53	0.000286345076387316	0.00169596286888137	0.168839236778919	183	0.000135750064284496	0.000185376212923702	0.732294948437471
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	8	9.80904573564142e-06	1.52428868368397e-05	0.643516273566664	13	4.02185612222689e-06	4.21835764036658e-06	0.9534175300218
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	47	0.00870385444170566	0.0126048165418041	0.690518137478574	37	0.00206671583888505	1.4664621282836e-05	140.932097667193
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	2	2.38844185218889e-06	7.47116131731516e-06	0.319688165031778	9	1.56449607440547e-05	2.15881966756323e-07	72.469975047587
